$GPRMC,040510.000,A,3533.5144,N,13942.7724,E,0.74,244.85,051016,,,A*68
$GPRMC,040511.000,A,3533.5145,N,13942.7728,E,0.68,3.78,051016,,,A*6A
$GPRMC,040512.000,A,3533.5143,N,13942.7730,E,0.98,6.10,051016,,,A*62
$GPRMC,040513.000,A,3533.5142,N,13942.7732,E,0.93,9.38,051016,,,A*6E
$GPRMC,040514.000,A,3533.5135,N,13942.7728,E,0.59,215.48,051016,,,A*6C
$GPRMC,040515.000,A,3533.5127,N,13942.7718,E,0.86,219.75,051016,,,A*6D
$GPRMC,040516.000,A,3533.5121,N,13942.7712,E,0.29,219.75,051016,,,A*67
$GPRMC,040517.000,A,3533.5120,N,13942.7712,E,1.17,26.18,051016,,,A*5E
$GPRMC,040518.000,A,3533.5121,N,13942.7715,E,0.87,28.13,051016,,,A*5A
$GPRMC,040519.000,A,3533.5115,N,13942.7710,E,0.32,28.13,051016,,,A*57
$GPRMC,040520.000,A,3533.5112,N,13942.7709,E,0.54,28.13,051016,,,A*52
$GPRMC,040521.000,A,3533.5113,N,13942.7715,E,0.78,38.01,051016,,,A*53
$GPRMC,040522.000,A,3533.5107,N,13942.7711,E,0.76,240.61,051016,,,A*64
$GPRMC,040523.000,A,3533.5101,N,13942.7705,E,0.71,241.74,051016,,,A*64
$GPRMC,040524.000,A,3533.5093,N,13942.7703,E,0.54,241.74,051016,,,A*68
$GPRMC,040525.000,A,3533.5092,N,13942.7705,E,0.49,241.74,051016,,,A*62
$GPRMC,040526.000,A,3533.5087,N,13942.7703,E,0.65,78.85,051016,,,A*5B
$GPRMC,040527.000,A,3533.5084,N,13942.7705,E,0.64,194.85,051016,,,A*6D
$GPRMC,040528.000,A,3533.5079,N,13942.7701,E,1.17,197.82,051016,,,A*65
$GPRMC,040529.000,A,3533.5074,N,13942.7700,E,1.45,199.88,051016,,,A*6B
$GPRMC,040530.000,A,3533.5070,N,13942.7696,E,1.24,204.40,051016,,,A*6D
$GPRMC,040531.000,A,3533.5069,N,13942.7694,E,0.53,204.40,051016,,,A*67
$GPRMC,040532.000,A,3533.5070,N,13942.7693,E,0.51,204.40,051016,,,A*69
$GPRMC,040533.000,A,3533.5075,N,13942.7701,E,2.23,42.31,051016,,,A*56
$GPRMC,040534.000,A,3533.5075,N,13942.7699,E,1.80,41.41,051016,,,A*5F
$GPRMC,040535.000,A,3533.5071,N,13942.7695,E,0.75,335.01,051016,,,A*69
$GPRMC,040536.000,A,3533.5071,N,13942.7693,E,0.28,335.01,051016,,,A*64
$GPRMC,040537.000,A,3533.5071,N,13942.7689,E,0.90,337.06,051016,,,A*68
$GPRMC,040538.000,A,3533.5067,N,13942.7681,E,0.90,329.51,051016,,,A*65
$GPRMC,040539.000,A,3533.5065,N,13942.7679,E,1.28,239.36,051016,,,A*62
$GPRMC,040540.000,A,3533.5060,N,13942.7681,E,0.78,149.23,051016,,,A*6A
$GPRMC,040541.000,A,3533.5057,N,13942.7698,E,0.80,148.56,051016,,,A*63
$GPRMC,040542.000,A,3533.5056,N,13942.7703,E,0.85,152.49,051016,,,A*62
$GPRMC,040543.000,A,3533.5055,N,13942.7699,E,0.82,160.78,051016,,,A*66
$GPRMC,040544.000,A,3533.5054,N,13942.7692,E,0.26,160.78,051016,,,A*65
$GPRMC,040545.000,A,3533.5051,N,13942.7685,E,0.23,160.78,051016,,,A*62
$GPRMC,040546.000,A,3533.5059,N,13942.7689,E,1.79,28.39,051016,,,A*53
$GPRMC,040547.000,A,3533.5063,N,13942.7688,E,0.69,358.19,051016,,,A*6C
$GPRMC,040548.000,A,3533.5057,N,13942.7684,E,1.27,226.66,051016,,,A*63
$GPRMC,040549.000,A,3533.5053,N,13942.7681,E,1.54,228.46,051016,,,A*6B
$GPRMC,040550.000,A,3533.5054,N,13942.7679,E,0.50,228.46,051016,,,A*66
$GPRMC,040551.000,A,3533.5060,N,13942.7683,E,0.53,228.46,051016,,,A*66
$GPRMC,040552.000,A,3533.5059,N,13942.7682,E,0.98,181.01,051016,,,A*6A
$GPRMC,040553.000,A,3533.5063,N,13942.7685,E,0.92,1.61,051016,,,A*60
$GPRMC,040554.000,A,3533.5066,N,13942.7689,E,0.56,1.61,051016,,,A*66
$GPRMC,040555.000,A,3533.5062,N,13942.7684,E,1.66,212.49,051016,,,A*66
$GPRMC,040556.000,A,3533.5050,N,13942.7682,E,2.63,210.50,051016,,,A*6E
$GPRMC,040557.000,A,3533.5047,N,13942.7686,E,2.03,209.59,051016,,,A*6A
$GPRMC,040558.000,A,3533.5045,N,13942.7685,E,1.81,210.16,051016,,,A*6E
$GPRMC,040559.000,A,3533.5045,N,13942.7689,E,1.18,211.33,051016,,,A*65
$GPRMC,040600.000,A,3533.5045,N,13942.7692,E,1.14,241.20,051016,,,A*6B
$GPRMC,040601.000,A,3533.5046,N,13942.7692,E,0.74,234.91,051016,,,A*66
$GPRMC,040602.000,A,3533.5050,N,13942.7701,E,0.73,129.14,051016,,,A*6C
$GPRMC,040603.000,A,3533.5049,N,13942.7704,E,0.78,137.59,051016,,,A*6D
$GPRMC,040604.000,A,3533.5054,N,13942.7708,E,0.44,137.59,051016,,,A*65
$GPRMC,040605.000,A,3533.5054,N,13942.7708,E,0.49,137.59,051016,,,A*69
$GPRMC,040606.000,A,3533.5059,N,13942.7712,E,1.76,41.33,051016,,,A*5D
$GPRMC,040607.000,A,3533.5064,N,13942.7717,E,1.79,43.51,051016,,,A*5E
